18205,185,1107
17140,173,670
19389,315,730
25845,442,894
29566,183,1110
28422,169,933
30790,438,1400
29154,210,1168
17665,348,770
14783,220,781
26377,368,665
29646,401,1326
16171,295,648
30228,165,1373
23200,443,701
26215,190,1001
30058,161,1000
15106,316,836
15864,341,739
30817,355,1259
31217,366,1405
30449,397,1338
29935,343,927
31069,337,1332
30661,443,1403
18937,383,650
31218,436,1380
30625,326,1111
23230,225,1144
30604,241,1367
14590,208,637
30959,338,1395
28404,393,729
31146,431,1349
26407,302,1094
26186,172,773
25910,409,969
14693,302,645
23891,276,742
28063,340,1184
14676,274,638
15369,237,644
19948,218,905
16067,430,724
16592,390,659
31205,373,1357
30606,395,1376
21825,336,717
23933,177,953
16405,158,681
24261,333,746
29681,441,1002
14700,164,639
31162,346,1302
31216,403,1403
26383,299,951
14864,358,638
31059,204,1399
15155,168,644
31190,416,1402
14983,157,909
30958,436,1138
24884,348,772
18480,250,654
31115,418,1402
15230,203,1153
17675,163,710
30870,221,1297
14971,163,641
29858,436,1138
20503,359,889
29980,402,1191
18842,316,886
26374,294,690
16504,246,645
29091,448,1158
27300,439,1189
29119,218,930
22971,369,728
30789,330,1161
15672,415,691
31038,311,1292
29884,418,1183
15068,157,676
30101,225,1331
31217,450,1395
20949,190,921
23132,439,826
25349,226,1306
27908,296,791
26601,193,1071
27640,266,1117
21163,219,884
24914,173,997
15244,205,661
19043,174,736
18934,176,1107
26809,264,842
29591,449,1154
31214,377,1404
30828,326,1215
24960,344,1088
24268,210,954
30603,433,1323
22170,169,766
18773,203,1186
23126,410,793
19123,236,845
14726,229,638
30986,439,1381
23708,160,980
20811,273,1116
25687,450,1051
29199,244,1258
20200,242,763
24320,239,935
31123,409,1379
15112,245,817
30808,418,1337
24660,241,1154
24954,397,891
20518,364,638
19863,181,853
14893,157,638
21937,263,992
31212,450,1315
22850,448,883
31133,416,1341
31218,430,1354
15145,373,639
29410,186,847
16829,202,689
21456,407,799
19115,372,667
25189,437,952
26115,223,748
25982,373,1193
21250,320,939
23048,450,980
31220,396,1404
30002,402,1126
31214,450,1405
14752,209,639
31218,410,1385
22988,381,820
24415,449,762
30211,444,1179
22405,449,698
18530,229,787
22537,287,898
15128,181,641
28650,445,1303
22510,291,771
30778,191,1203
14648,205,687
20263,233,758
25275,344,840
28616,198,970
28010,390,1238
20618,343,851
30921,442,1124
31207,316,1391
17612,381,675
15828,160,673
28685,385,1148
14590,162,637
30700,184,1357
25494,429,937
31216,448,1401
25756,256,942
31188,305,1340
25651,430,780
15349,436,648
30603,272,1123
30950,442,1198
27976,249,1306
14618,177,646
14698,173,660
24854,444,687
15857,440,816
29081,440,1233
31152,449,1316
29482,381,1011
31219,381,1297
19014,182,662
20159,439,1164
29477,386,1017
20930,164,689
14611,220,643
29408,309,878
30431,311,1124
31094,437,1362
30945,244,1299
23500,178,667
29508,308,1127
14977,157,813
31133,398,1390
30716,402,998
23560,429,1159
30609,372,1286
22114,189,714
29223,353,1282
17099,222,704
17185,288,760
17752,434,637
28896,436,1085
15293,387,665
30382,440,1224
31220,403,1360
14775,213,637
24530,176,1062
28296,223,1022
17989,175,693
25758,189,1239
14618,188,641
20799,447,1106
26326,354,766
30737,405,1277
25568,366,774
31130,304,1345
31176,193,1391
31193,415,1392
31013,446,1371
15057,303,639
31207,450,1395
17965,440,754
31161,284,1394
31217,248,1401
27212,420,648
29063,316,880
26791,161,913
15356,188,741
26550,439,1232
15733,167,693
18965,214,755
30362,450,1358
24137,157,726
29030,352,904
21910,302,777
30057,271,1354
16613,418,669
18262,266,648
30777,265,1191
29007,209,1130
31097,443,1360
31112,361,1340
21618,305,699
21981,411,678
20353,391,831
31220,449,1393
21119,166,765
31186,216,1329
16782,318,686
31126,440,1184
25013,265,723
27501,192,788
18402,157,1075
31172,440,1390
25668,171,1006
28193,236,1138
31183,399,1393
14815,391,677
28013,215,1336
24166,394,997
29100,158,1216
26742,244,1186
28784,381,1066
16632,180,645
31219,449,1405
28101,450,1311
20967,424,742
14826,368,652
30547,408,1337
29566,355,1043
25861,380,965
31217,447,1402
14639,216,645
29776,199,1082
31135,384,1278
15373,212,815
15000,326,652
15130,158,741
14623,178,642
29581,448,1028
15792,199,672
14789,158,704
25900,372,1141
31220,379,1396
18558,257,689
30913,316,1338
21358,190,746
17631,207,654
30177,420,1214
30635,449,1242
28345,448,1320
31219,263,1372
22489,387,1080
21953,163,868
25928,158,1199
30194,375,981
27815,164,920
15005,159,752
31217,253,1349
19700,255,711
25438,414,1049
26190,360,1200
30081,443,927
26462,434,1289
31206,423,1401
17768,168,691
28445,428,1021
16620,217,739
30294,442,1134
29463,349,1146
31213,237,1403
22522,304,943
17471,160,666
19525,368,676
15363,417,640
14768,422,656
30726,448,1265
14872,161,637
16854,157,703
18967,199,890
14655,160,639
28404,373,1392
31122,438,1318
20606,218,1000
16959,273,662
26434,411,849
16047,166,918
26752,246,964
17976,174,804
15352,294,659
30647,367,1193
16312,175,761
14821,160,640
30970,307,1371
21648,342,703
14662,340,659
18222,172,828
23953,351,881
31202,387,1374
31185,370,1314
28623,447,757
31142,423,1337
31212,292,1393
31219,397,1404
31111,387,1245
30901,217,1324
30467,188,1140
29221,404,1220
28375,283,1150
16141,349,699
31175,362,1260
27706,205,1314
15014,222,660
28053,304,820
15311,278,665
31220,450,1394
20188,410,843
16077,344,659
29983,449,1259
29887,278,1326
17962,444,875
31149,433,1348
23146,235,859
28411,212,968
18806,189,712
24832,163,948
14662,246,639
28179,440,1227
18654,366,939
23217,158,1038
15727,160,696
26486,175,716
30744,247,1311
18414,417,648
29158,440,1102
29910,400,1260
26718,261,792
29821,450,1388
27172,157,1127
14611,176,660
16328,188,763
15515,224,659
31218,404,1357
25118,322,1163
29910,266,1305
30107,298,1325
22875,221,1345
30659,439,1153
18002,402,705
15600,224,640
30957,436,938
25358,170,888
31172,294,1363
23462,238,899
15116,443,710
14601,398,638
31203,444,1271
16568,400,662
20604,276,1043
21792,199,914
31204,330,1388
23199,219,825
31218,408,1402
14920,375,637
15380,173,639
30101,165,1053
14856,157,639
30879,450,1102
29662,377,1210
22780,267,733
19590,450,842
31176,236,1360
31195,436,1311
23464,442,1022
26113,444,766
31198,412,1391
18063,194,656
26259,326,714
25687,210,1108
30857,391,1398
21566,164,1052
22766,410,709
29264,271,1306
29520,448,1377
25691,388,1111
28662,345,1292
19999,358,830
24887,409,1010
17127,357,637
30232,386,1180
31217,386,1405
31220,415,1405
24801,270,1164
31220,442,1404
17103,396,681
19492,389,721
29686,178,775
15573,407,653
30900,349,1060
31210,264,1354
14590,159,637
31012,338,1329
26530,361,1303
29169,448,852
16906,192,1128
19076,183,906
14638,439,637
31165,448,1368
29970,437,682
28528,206,947
26692,266,714
31034,357,1288
25678,157,829
21230,159,963
17088,157,797
29552,183,991
29832,442,1242
15792,159,703
19928,290,684
20552,193,774
17893,165,741
30387,449,1354
31125,329,1388
27681,422,1132
26593,231,1082
14625,375,638
30904,443,1327
14927,244,637
29074,449,1290
27758,291,1064
14936,167,637
31203,437,1325
29708,195,1267
15593,423,642
17381,309,1197
30151,286,1257
26708,438,831
29880,432,1120
15479,342,645
18555,351,1039
30472,448,1186
16649,169,654
31182,248,1195
23099,178,1081
24257,297,900
31219,335,1390
24653,444,891
29645,353,917
14716,260,641
14917,168,648
31100,403,1368
19384,181,713
31145,443,1120
28621,346,1253
25981,167,977
17997,322,694
22581,413,765
27280,353,1036
30717,441,1118
15066,189,644
25069,247,803
23827,438,1155
31070,432,1334
23518,428,782
30332,447,1311
14699,186,649
30744,194,1313
14605,159,660
29292,421,778
27825,284,1169
22727,314,781
29745,225,1110
31034,216,1027
30071,207,868
31220,449,1403
16461,278,836
28135,189,1086
31215,445,1387
14881,187,637
17998,255,658
22618,416,1131
26605,420,1022
24540,327,662
31220,445,1405
27167,414,1132
19116,163,741
28617,315,965
27683,423,1117
31053,425,920
27113,347,845
15031,157,661
19848,193,933
14590,157,638
17910,157,1094
30650,206,1305
22211,446,966
14597,204,637
31218,450,1404
21527,376,806
31220,438,1402
29065,442,1202
26023,369,1220
26365,238,814
28434,161,975
31220,414,1400
18915,303,649
31196,440,1393
30039,275,1113
31220,449,1405
27253,448,1018
26529,438,1255
14605,158,638
22356,157,1092
14968,230,646
27115,344,1294
30778,193,1400
31200,386,1402
28769,420,1094
30521,444,1078
28142,217,999
16596,272,710
29319,326,1379
18498,175,728
30326,435,1188
16302,321,689
23370,289,846
31191,450,1400
31218,450,1404
20712,219,1079
17240,366,937
30409,399,1397
20210,176,702
30676,230,1375
31103,262,1248
14617,160,637
16473,290,766
28741,340,1141
31185,443,1354
20398,243,675
21379,231,771
14989,209,807
31213,450,1401
23706,419,698
15360,190,841
30579,271,1077
21550,207,912
30119,445,1124
16642,437,661
19568,198,675
20872,431,1231
30951,303,1331
31153,301,1400
31199,321,1336
16513,178,728
31107,440,1403
21843,420,1091
15154,157,760
18518,340,1203
26637,328,920
14608,157,637
30444,449,880
29863,448,1167
30295,266,1371
31220,417,1405
16014,158,681
31013,450,1369
14619,157,641
31142,416,1344
31219,418,1370
16212,258,678
30586,280,1300
15487,186,640
30939,223,1398
24890,448,1227
31217,442,1339
14690,261,670
26668,331,1102
25956,435,1317
30351,435,932
14622,184,637
27778,401,694
18434,167,648
15231,171,680
14604,311,638
27425,157,973
18032,328,751
29127,233,1323
